,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Returns,Log_Returns,Volatility,MA20,MA50,Day_Count
2023-11-15 02:23:41.304957,224.31,236.97,230.55,234.15,46731261,0.0,0.0,MSFT,0.04354220518762819,0.0426208925127322,0.019025784383596055,239.92949999999996,236.8386,31
2023-11-16 02:23:41.304957,236.61,236.31,232.84,234.32,35482739,0.0,0.0,MSFT,0.0007260303224427833,0.0007257668899271815,0.018922296604924234,238.29149999999998,236.8386,32
2023-11-17 02:23:41.304957,234.03,230.02,228.28,228.88,45049226,0.0,0.0,MSFT,-0.0232161147149198,-0.023489853777623252,0.018349557324517762,236.81600000000003,236.8386,33
2023-11-20 02:23:41.304957,228.47,234.67,232.25,233.53,52681518,0.0,0.0,MSFT,0.020316322963998656,0.020112699771680505,0.018441949821497057,235.939,236.8386,34
2023-11-21 02:23:41.304957,232.77,232.3,227.2,227.23,22637779,0.0,0.0,MSFT,-0.026977262022010118,-0.027347828129829003,0.019145064770127646,234.86549999999997,236.8386,35
2023-11-22 02:23:41.304957,228.08,233.12,228.53,228.57,15861519,0.0,0.0,MSFT,0.005897108656427452,0.005879788769321642,0.019012764538790666,234.07649999999998,236.8386,36
2023-11-23 02:23:41.304957,228.36,223.95,217.29,218.53,50059616,0.0,0.0,MSFT,-0.0439252745329658,-0.044919204270966955,0.02091113675156975,232.70549999999997,236.8386,37
2023-11-24 02:23:41.304957,217.82,215.38,211.95,212.11,42436384,0.0,0.0,MSFT,-0.02937811742094898,-0.029818296850935906,0.021464619167016023,231.2105,236.8386,38
2023-11-27 02:23:41.304957,213.51,214.13,213.01,213.3,46483780,0.0,0.0,MSFT,0.005610296544245941,0.005594617446179939,0.02113743381033398,230.0815,236.8386,39
2023-11-28 02:23:41.304957,214.81,218.94,216.15,217.07,52716973,0.0,0.0,MSFT,0.017674636661978438,0.017520256690366,0.020365083335992774,228.80499999999998,236.8386,40
2023-11-29 02:23:41.304957,216.42,220.43,214.01,218.16,51126492,0.0,0.0,MSFT,0.00502142166121522,0.005008856369662149,0.0204943501126439,227.625,236.8386,41
2023-11-30 02:23:41.304957,216.13,218.86,215.51,217.82,58241406,0.0,0.0,MSFT,-0.0015584891822515434,-0.0015597048897926908,0.020445224395097966,226.40300000000002,236.8386,42
2023-12-01 02:23:41.304957,218.92,219.11,215.01,216.56,39117078,0.0,0.0,MSFT,-0.005784592783031783,-0.005801388341494558,0.01984129324608152,225.4345,236.8386,43
2023-12-04 02:23:41.304957,215.82,209.61,208.24,209.45,36982303,0.0,0.0,MSFT,-0.03283154783893616,-0.03338259791300194,0.020837270074863464,224.2225,236.8386,44
2023-12-05 02:23:41.304957,210.28,208.39,204.12,206.29,33084923,0.0,0.0,MSFT,-0.015087132967295247,-0.015202101588127168,0.020851803842567705,222.817,236.8386,45
2023-12-06 02:23:41.304957,204.26,206.46,202.67,204.42,21916096,0.0,0.0,MSFT,-0.009064908623782064,-0.009106244903986472,0.02051392799888758,221.581,236.8386,46
2023-12-07 02:23:41.304957,205.33,211.36,209.03,209.31,40767325,0.0,0.0,MSFT,0.023921338420898275,0.02363970571832481,0.02132878582849322,220.488,236.8386,47
2023-12-08 02:23:41.304957,208.04,214.7,207.71,211.09,27465563,0.0,0.0,MSFT,0.008504132626248051,0.008468176198724102,0.021458460147830462,219.61999999999998,236.8386,48
2023-12-11 02:23:41.304957,211.86,206.39,203.06,203.44,56458838,0.0,0.0,MSFT,-0.03624046615187837,-0.036913461704114914,0.022659693857853998,218.4305,236.8386,49
2023-12-12 02:23:41.304957,203.45,207.47,203.63,204.98,41243586,0.0,0.0,MSFT,0.007569799449469006,0.007541292289552565,0.022765979426725567,217.4605,235.9382,50
2023-12-13 02:23:41.304957,204.0,204.87,202.53,203.59,41677808,0.0,0.0,MSFT,-0.006781149380427287,-0.0068042458468311065,0.019790726514088405,215.93250000000003,235.0194,51
2023-12-14 02:23:41.304957,203.17,201.05,198.88,200.89,30971609,0.0,0.0,MSFT,-0.01326194803281111,-0.013350672982527803,0.019758636611902556,214.26099999999997,233.98539999999997,52
2023-12-15 02:23:41.304957,201.58,205.53,201.85,203.65,17339520,0.0,0.0,MSFT,0.013738862063816137,0.013645339520363729,0.019936705396031894,212.99949999999998,232.86499999999995,53
2023-12-18 02:23:41.304957,203.75,208.82,205.34,208.21,16428469,0.0,0.0,MSFT,0.022391357721581073,0.022144351672681202,0.020083705643397207,211.7335,231.8544,54
2023-12-19 02:23:41.304957,208.82,215.89,207.8,212.44,34050081,0.0,0.0,MSFT,0.020316027088036037,0.02011240978709547,0.020209128606967733,210.994,230.9468,55
2023-12-20 02:23:41.304957,214.54,210.67,208.54,208.98,18805442,0.0,0.0,MSFT,-0.016286951609866374,-0.016421041948233645,0.020294276393162516,210.0145,229.8202,56
2023-12-21 02:23:41.304957,207.34,211.27,206.52,207.89,42308112,0.0,0.0,MSFT,-0.005215810125370868,-0.005229459946942059,0.018033495271014804,209.4825,228.595,57
2023-12-22 02:23:41.304957,209.57,209.81,207.32,209.57,54643785,0.0,0.0,MSFT,0.008081196786762224,0.008048718772828775,0.016992414728543983,209.35549999999998,227.44539999999998,58
2023-12-25 02:23:41.304957,209.68,214.59,211.81,214.12,54731166,0.0,0.0,MSFT,0.02171112277520648,0.021478793093329077,0.01766349862976049,209.3965,226.331,59
2023-12-26 02:23:41.304957,213.16,213.83,211.25,212.19,44657043,0.0,0.0,MSFT,-0.009013637212777925,-0.009054505809172326,0.017289207608932752,209.1525,225.21940000000004,60
2023-12-27 02:23:41.304957,210.78,211.87,207.81,211.58,24505432,0.0,0.0,MSFT,-0.0028747820349686037,-0.0028789221573796943,0.017234693662307177,208.82350000000002,224.1352,61
2023-12-28 02:23:41.304957,211.38,206.94,204.97,206.76,53834857,0.0,0.0,MSFT,-0.022780981189148397,-0.023044477230790027,0.01788670990271807,208.2705,222.92880000000002,62
2023-12-29 02:23:41.304957,207.71,201.69,199.83,201.65,54874204,0.0,0.0,MSFT,-0.024714644999032642,-0.025025179008461358,0.018560640006276698,207.525,221.794,63
2024-01-01 02:23:41.304957,201.52,211.26,203.53,205.42,23849411,0.0,0.0,MSFT,0.018695759980163595,0.01852314241828108,0.017821175512487922,207.32350000000002,220.88100000000003,64
2024-01-02 02:23:41.304957,206.97,213.67,209.43,211.67,48184173,0.0,0.0,MSFT,0.0304254697692532,0.029971794394420753,0.01878327557468652,207.59250000000003,220.1404,65
2024-01-03 02:23:41.304957,210.13,213.07,207.54,211.58,27893379,0.0,0.0,MSFT,-0.0004251901544856107,-0.00042528057345042386,0.01862727865268677,207.9505,219.485,66
2024-01-04 02:23:41.304957,211.57,217.74,212.33,216.31,51118814,0.0,0.0,MSFT,0.022355610171093554,0.02210938641678159,0.018532854328420483,208.3005,218.8922,67
2024-01-05 02:23:41.304957,214.95,220.08,218.24,218.24,59875705,0.0,0.0,MSFT,0.008922379917710721,0.008882810679687093,0.018541040043217223,208.658,218.4168,68
2024-01-08 02:23:41.304957,218.64,218.93,212.49,215.39,16351170,0.0,0.0,MSFT,-0.013059017595308031,-0.01314503626583363,0.016665531321877848,209.25549999999998,218.00699999999998,69
2024-01-09 02:23:41.304957,216.35,218.83,217.25,217.36,55381463,0.0,0.0,MSFT,0.009146199916430842,0.009104626728828715,0.01669203995908279,209.87449999999998,217.50220000000002,70
2024-01-10 02:23:41.304957,216.91,225.68,224.03,224.99,43018374,0.0,0.0,MSFT,0.03510305483989695,0.03450099165419981,0.017969774436940582,210.94449999999998,217.1668,71
2024-01-11 02:23:41.304957,222.06,225.87,224.8,225.07,58802217,0.0,0.0,MSFT,0.0003555713587268805,0.0003555081582123918,0.017486403674038902,212.15349999999998,216.82299999999998,72
2024-01-12 02:23:41.304957,225.3,233.37,231.45,233.1,35925428,0.0,0.0,MSFT,0.03567778913226993,0.035056081111206755,0.01865671981488029,213.62599999999998,216.7664,73
2024-01-15 02:23:41.304957,233.61,222.65,217.61,220.18,53132456,0.0,0.0,MSFT,-0.055426855426855326,-0.05702215239945425,0.022897447658660846,214.22449999999998,216.4962,74
2024-01-16 02:23:41.304957,220.63,226.08,223.98,224.26,17807733,0.0,0.0,MSFT,0.01853029339631207,0.018360699390477523,0.022829957296857006,214.81550000000001,216.2934,75
2024-01-17 02:23:41.304957,225.64,225.63,223.94,224.94,30087557,0.0,0.0,MSFT,0.003032194773923136,0.0030276069431410145,0.022376935894806944,215.61350000000002,216.20940000000002,76
2024-01-18 02:23:41.304957,223.73,223.8,221.89,223.72,18015744,0.0,0.0,MSFT,-0.00542366853383125,-0.00543843002248844,0.022381453210913373,216.40499999999997,216.06040000000002,77
2024-01-19 02:23:41.304957,224.48,224.64,223.36,224.41,58890441,0.0,0.0,MSFT,0.003084212408367648,0.003079465982098013,0.02236038903245781,217.14700000000002,215.9796,78
2024-01-22 02:23:41.304957,225.74,219.47,214.48,215.03,51763825,0.0,0.0,MSFT,-0.04179849382826073,-0.04269718265818782,0.024104464236083305,217.19250000000002,215.7356,79
2024-01-23 02:23:41.304957,213.12,215.77,212.12,214.26,53364633,0.0,0.0,MSFT,-0.0035808956889736843,-0.0035873224428853026,0.0240221936239938,217.296,215.5332,80
2024-01-24 02:23:41.304957,214.6,220.44,211.9,216.12,57208435,0.0,0.0,MSFT,0.008681041725007166,0.008643578141453107,0.02406903831119404,217.523,215.1726,81
2024-01-25 02:23:41.304957,215.58,225.07,222.9,223.12,18829656,0.0,0.0,MSFT,0.03238941328891354,0.03187593434336847,0.024319269106971096,218.34099999999998,214.9486,82
2024-01-26 02:23:41.304957,223.03,222.05,220.69,220.93,32351891,0.0,0.0,MSFT,-0.009815346002151282,-0.00986383405629667,0.023607991670906183,219.305,214.78960000000004,83
2024-01-29 02:23:41.304957,221.31,217.87,216.39,217.32,18196570,0.0,0.0,MSFT,-0.01634001720001821,-0.016474987579614596,0.023824895741281948,219.9,214.46540000000002,84
2024-01-30 02:23:41.304957,216.8,215.86,210.66,215.26,24485689,0.0,0.0,MSFT,-0.00947910914780048,-0.009524321847170149,0.023074431023348267,220.0795,214.22600000000003,85
2024-01-31 02:23:41.304957,214.54,222.94,216.13,219.68,25321459,0.0,0.0,MSFT,0.020533308557093788,0.02032534218350878,0.0234741411721471,220.48449999999997,214.0482,86
2024-02-01 02:23:41.304957,219.71,223.31,219.89,221.49,36109824,0.0,0.0,MSFT,0.008239257101238184,0.00820549971952298,0.023042707483844904,220.74350000000004,214.1074,87
2024-02-02 02:23:41.304957,220.29,223.26,216.93,219.21,27085297,0.0,0.0,MSFT,-0.010293918461330098,-0.010347267267947753,0.02311474967336038,220.792,214.24939999999998,88
2024-02-05 02:23:41.304957,218.02,223.14,220.38,221.84,19544014,0.0,0.0,MSFT,0.011997627845445002,0.011926226836286451,0.023021286596688662,221.1145,214.4202,89
2024-02-06 02:23:41.304957,222.59,222.74,222.5,222.54,22537099,0.0,0.0,MSFT,0.003155427335016281,0.003150459422031891,0.02295860970727072,221.37349999999998,214.5296,90
2024-02-07 02:23:41.304957,221.27,232.68,223.86,227.35,21627400,0.0,0.0,MSFT,0.02161409184865648,0.021383819541465187,0.02209942955269407,221.4915,214.7134,91
2024-02-08 02:23:41.304957,228.11,229.14,218.62,224.23,58788455,0.0,0.0,MSFT,-0.013723334066417459,-0.013818369485580297,0.022335842950539354,221.4495,214.8416,92
2024-02-09 02:23:41.304957,224.75,224.55,219.64,222.96,49168162,0.0,0.0,MSFT,-0.00566382732016224,-0.005679927611746448,0.02071991022753926,220.94249999999997,214.96959999999999,93
2024-02-12 02:23:41.304957,221.04,227.01,216.33,221.36,58549265,0.0,0.0,MSFT,-0.0071761750986724104,-0.007202047695022306,0.016566181339388843,221.00150000000002,215.20780000000002,94
2024-02-13 02:23:41.304957,220.61,216.64,211.87,214.48,34788321,0.0,0.0,MSFT,-0.03108059269967489,-0.03157384155096677,0.01740145031223336,220.5125,215.3716,95
2024-02-14 02:23:41.304957,215.76,219.4,215.41,216.09,27526581,0.0,0.0,MSFT,0.007506527415143571,0.0074784936416773485,0.017499153080886613,220.07,215.605,96
2024-02-15 02:23:41.304957,215.03,219.42,215.25,217.53,50923193,0.0,0.0,MSFT,0.006663890045814247,0.006641784482229794,0.017578107598262033,219.7605,215.7694,97
2024-02-16 02:23:41.304957,217.02,222.73,217.39,217.8,29681426,0.0,0.0,MSFT,0.0012412081092263438,0.0012404384472491001,0.017558986809094818,219.42999999999998,215.9036,98
2024-02-19 02:23:41.304957,218.3,219.92,214.51,216.94,28472251,0.0,0.0,MSFT,-0.003948576675849469,-0.003956392886788686,0.014791210418738905,219.52550000000002,216.1736,99
2024-02-20 02:23:41.304957,217.79,211.27,209.77,210.55,25462769,0.0,0.0,MSFT,-0.02945514888909373,-0.029897663004134666,0.016232491827127344,219.33999999999997,216.285,100
2024-02-21 02:23:41.304957,210.29,210.26,208.87,208.92,20835554,0.0,0.0,MSFT,-0.007741629066730149,-0.007771751039838954,0.016145571790802685,218.97999999999996,216.3916,101
2024-02-22 02:23:41.304957,208.29,212.04,205.63,207.63,26540837,0.0,0.0,MSFT,-0.006174612291786286,-0.006193754046216259,0.014042418397308689,218.20549999999997,216.5264,102
2024-02-23 02:23:41.304957,209.11,205.28,203.1,204.34,30989388,0.0,0.0,MSFT,-0.01584549438905747,-0.01597237635860409,0.014248445686966737,217.37599999999998,216.5402,103
2024-02-26 02:23:41.304957,206.12,205.76,201.45,203.89,45329739,0.0,0.0,MSFT,-0.002202211999608572,-0.002204640434394729,0.013940875229808039,216.7045,216.4538,104
2024-02-27 02:23:41.304957,204.89,206.85,204.43,205.81,17815417,0.0,0.0,MSFT,0.009416842415027826,0.009372780355485957,0.014124302482307779,216.23199999999997,216.32119999999998,105
2024-02-28 02:23:41.304957,205.9,215.49,214.33,214.43,24472812,0.0,0.0,MSFT,0.04188329041348826,0.04102993169677063,0.01653050737038602,215.9695,216.4302,106
2024-02-29 02:23:41.304957,213.56,217.43,215.06,215.46,51406063,0.0,0.0,MSFT,0.004803432355547255,0.004791932684907125,0.016446205972209815,215.66799999999998,216.5816,107
2024-03-01 02:23:41.304957,214.56,219.54,215.24,216.84,21611486,0.0,0.0,MSFT,0.006404901141743302,0.006384476926091018,0.016386736230449606,215.5495,216.727,108
2024-03-04 02:23:41.304957,217.4,218.16,214.69,216.73,30419031,0.0,0.0,MSFT,-0.0005072864785096165,-0.0005074151918267801,0.016124619028799303,215.294,216.77919999999997,109
2024-03-05 02:23:41.304957,217.18,208.17,205.63,207.81,53909651,0.0,0.0,MSFT,-0.0411572002030175,-0.042028138497687315,0.018401289132821456,214.55749999999998,216.6916,110
2024-03-06 02:23:41.304957,209.26,209.13,203.92,207.92,21971639,0.0,0.0,MSFT,0.0005293296761463839,0.0005291896306113518,0.01748243343678483,213.586,216.6184,111
2024-03-07 02:23:41.304957,208.6,211.53,205.48,208.43,18723157,0.0,0.0,MSFT,0.0024528664871106276,0.002449863120344718,0.017398062911344245,212.796,216.65179999999998,112
2024-03-08 02:23:41.304957,206.87,221.93,217.91,219.99,36804209,0.0,0.0,MSFT,0.055462265508803954,0.05397883732023853,0.021808393359683816,212.64749999999998,217.0186,113
2024-03-11 02:23:41.304957,221.15,220.92,216.87,219.3,28608878,0.0,0.0,MSFT,-0.003136506204827527,-0.003141435349975359,0.021761438353760428,212.54449999999997,217.2962,114
2024-03-12 02:23:41.304957,218.21,225.15,217.53,220.97,40353376,0.0,0.0,MSFT,0.007615139078887223,0.007586290273170861,0.020562695691248217,212.869,217.48219999999998,115
2024-03-13 02:23:41.304957,220.55,224.85,219.84,221.05,51171220,0.0,0.0,MSFT,0.00036204009594076325,0.00036197457523883263,0.020518350973729477,213.11700000000002,217.6716,116
2024-03-14 02:23:41.304957,221.33,219.12,213.88,215.27,21171681,0.0,0.0,MSFT,-0.026147930332503955,-0.026495866065896802,0.02136404459593839,213.004,217.6508,117
2024-03-15 02:23:41.304957,217.42,226.24,217.02,221.28,41131458,0.0,0.0,MSFT,0.027918428020625274,0.027535813710092685,0.022279012844095267,213.17800000000003,217.7116,118
2024-03-18 02:23:41.304957,224.72,226.1,223.81,225.27,37747894,0.0,0.0,MSFT,0.01803145336225609,0.017870814863454272,0.022561017330263278,213.5945,217.90920000000003,119
2024-03-19 02:23:41.304957,225.96,234.9,224.22,229.71,21483545,0.0,0.0,MSFT,0.019709681715275096,0.01951796101323963,0.021596768656191145,214.5525,218.15619999999998,120
2024-03-20 02:23:41.304957,229.5,228.06,219.54,225.0,43079931,0.0,0.0,MSFT,-0.020504113882721775,-0.020717241588721718,0.022161289272153516,215.3565,218.1564,121
2024-03-21 02:23:41.304957,225.6,237.31,228.2,232.8,27313818,0.0,0.0,MSFT,0.03466666666666662,0.03407931365286258,0.023043765438568772,216.615,218.31100000000004,122
2024-03-22 02:23:41.304957,233.83,227.3,222.12,225.01,36952544,0.0,0.0,MSFT,-0.03346219931271488,-0.03403487019604334,0.024228494487223973,217.64849999999996,218.1492,123
2024-03-25 02:23:41.304957,224.65,232.87,226.35,228.68,18702254,0.0,0.0,MSFT,0.016310386205057537,0.016178800734531002,0.024288113274921627,218.888,218.31920000000002,124
2024-03-26 02:23:41.304957,230.73,243.4,240.71,241.59,35681282,0.0,0.0,MSFT,0.056454434143781596,0.05491842807979258,0.026782378738421625,220.677,218.6658,125
2024-03-27 02:23:41.304957,241.87,236.51,234.6,236.06,28790856,0.0,0.0,MSFT,-0.022890020282296475,-0.023156064474640286,0.026432398390227537,221.7585,218.88819999999998,126
2024-03-28 02:23:41.304957,236.65,235.02,231.78,233.1,52007154,0.0,0.0,MSFT,-0.012539184952978122,-0.012618463959211575,0.02672704599444972,222.64050000000003,219.07580000000002,127
2024-03-29 02:23:41.304957,233.87,238.36,231.21,233.92,17564042,0.0,0.0,MSFT,0.0035178035178033973,0.0035116305197021146,0.02672275393983813,223.49450000000002,219.266,128
2024-04-01 02:23:41.304957,234.41,237.42,227.01,231.48,33837327,0.0,0.0,MSFT,-0.01043091655266759,-0.010485699855775674,0.02690498224588374,224.23199999999997,219.595,129
2024-04-02 02:23:41.304957,232.45,223.74,219.73,223.5,35629414,0.0,0.0,MSFT,-0.03447382063245197,-0.03508206265201441,0.026355214441332445,225.0165,219.7798,130
2024-04-03 02:23:41.304957,222.81,225.01,222.0,224.09,47625273,0.0,0.0,MSFT,0.0026398210290827784,0.002636342821435758,0.0263449266316489,225.825,219.93920000000003,131
2024-04-04 02:23:41.304957,223.47,219.51,218.3,218.98,40842940,0.0,0.0,MSFT,-0.022803337944575897,-0.023067355429780494,0.027023488946695245,226.35250000000002,219.8564,132
2024-04-05 02:23:41.304957,217.77,224.27,219.94,221.55,45024555,0.0,0.0,MSFT,0.011736231619326132,0.011667896200219822,0.02415668812096332,226.43050000000002,219.86879999999996,133
2024-04-08 02:23:41.304957,222.04,220.3,216.67,217.21,49967217,0.0,0.0,MSFT,-0.019589257503949464,-0.019783670129896378,0.02456829418727235,226.32600000000002,219.8666,134
2024-04-09 02:23:41.304957,218.05,226.6,219.21,225.17,53799133,0.0,0.0,MSFT,0.03664656323373694,0.03599104495596657,0.025876752406574312,226.53599999999997,220.0648,135
2024-04-10 02:23:41.304957,225.69,222.73,220.69,221.52,29124397,0.0,0.0,MSFT,-0.016209974685792883,-0.016342793608862222,0.026170597953944105,226.5595,220.1016,136
2024-04-11 02:23:41.304957,223.38,225.3,219.31,220.24,39211021,0.0,0.0,MSFT,-0.005778259299386024,-0.005795018028354498,0.02546881784090257,226.808,220.07659999999998,137
2024-04-12 02:23:41.304957,220.23,227.88,224.21,224.33,52804863,0.0,0.0,MSFT,0.01857065019978199,0.0184003211908621,0.025039628083267405,226.9605,220.179,138
2024-04-15 02:23:41.304957,225.08,220.82,215.95,218.6,59525300,0.0,0.0,MSFT,-0.025542727232202633,-0.02587460628277593,0.025371404761637212,226.627,220.11419999999998,139
2024-04-16 02:23:41.304957,217.4,223.02,216.41,219.84,55028368,0.0,0.0,MSFT,0.005672461116194016,0.0056564332915463875,0.024953281683263506,226.1335,220.0602,140
2024-04-17 02:23:41.304957,219.42,228.14,224.35,225.87,31716026,0.0,0.0,MSFT,0.027429039301310132,0.02705960349615618,0.02537083007774522,226.177,220.03060000000002,141
2024-04-18 02:23:41.304957,226.66,220.52,218.3,218.73,23782493,0.0,0.0,MSFT,-0.03161110373223541,-0.032121520043692044,0.024998447060263086,225.47349999999997,219.9206,142
2024-04-19 02:23:41.304957,219.66,223.19,217.19,219.71,37022664,0.0,0.0,MSFT,0.004480409637452665,0.0044704024818303205,0.023968968434657328,225.20850000000002,219.8556,143
2024-04-22 02:23:41.304957,219.39,223.79,219.72,220.99,48373865,0.0,0.0,MSFT,0.0058258613627053535,0.005808956656934708,0.023685250080413764,224.824,219.8482,144
2024-04-23 02:23:41.304957,220.91,227.49,222.09,224.45,37165608,0.0,0.0,MSFT,0.015656817050545113,0.015535513602727377,0.01988884216727871,223.967,220.0476,145
2024-04-24 02:23:41.304957,222.74,222.2,216.26,219.16,36743138,0.0,0.0,MSFT,-0.02356872354644679,-0.023850908557726067,0.01992424257110623,223.122,220.10899999999998,146
2024-04-25 02:23:41.304957,218.76,218.22,211.43,213.63,52720368,0.0,0.0,MSFT,-0.025232706698302576,-0.02555651000807186,0.020422651314427453,222.1485,220.03100000000003,147
2024-04-26 02:23:41.304957,214.58,216.58,215.42,216.09,31263170,0.0,0.0,MSFT,0.011515236624069614,0.011449440907238114,0.02065769596296625,221.257,219.9968,148
2024-04-29 02:23:41.304957,216.71,219.84,212.76,217.59,53690760,0.0,0.0,MSFT,0.0069415521310565165,0.006917570474049483,0.020727263802890184,220.5625,220.00979999999998,149
2024-04-30 02:23:41.304957,218.13,218.88,216.59,218.84,33306216,0.0,0.0,MSFT,0.005744749299140484,0.005728311152194366,0.01941037855109516,220.3295,220.1756,150
2024-05-01 02:23:41.304957,218.89,221.88,216.79,220.54,29770489,0.0,0.0,MSFT,0.007768232498629013,0.00773821513490714,0.019492937499978977,220.152,220.408,151
