,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Returns,Log_Returns,Volatility,MA20,MA50,Day_Count
2024-02-27 02:23:41.323735,90.27,91.29,90.23,90.84,23753890,0.0,0.0,GOOGL,0.011243459868640837,0.011180721996242524,0.017267646670967637,96.871,97.529,105
2024-02-28 02:23:41.323735,90.88,95.92,95.41,95.45,32630416,0.0,0.0,GOOGL,0.05074856891237345,0.049502832934398944,0.020198747140779138,96.688,97.54880000000001,106
2024-02-29 02:23:41.323735,95.07,96.86,95.8,95.98,68541418,0.0,0.0,GOOGL,0.0055526453640648565,0.0055372862583427445,0.020097145853240222,96.4835,97.5918,107
2024-03-01 02:23:41.323735,95.58,97.9,95.98,96.69,28815315,0.0,0.0,GOOGL,0.007397374453010919,0.007370148065356586,0.020024715156869433,96.37899999999999,97.63119999999999,108
2024-03-04 02:23:41.323735,96.95,97.24,95.69,96.6,40558708,0.0,0.0,GOOGL,-0.0009308098045299751,-0.0009312432769838947,0.01970522973773539,96.1995,97.6192,109
2024-03-05 02:23:41.323735,96.8,91.86,90.74,91.7,71879535,0.0,0.0,GOOGL,-0.05072463768115931,-0.05205636195605303,0.02249408766917273,95.75750000000001,97.53119999999998,110
2024-03-06 02:23:41.323735,92.35,92.26,89.96,91.73,29295518,0.0,0.0,GOOGL,0.00032715376226821746,0.00032710025914498166,0.02137108333079175,95.186,97.4514,111
2024-03-07 02:23:41.323735,92.03,93.34,90.67,91.97,24964210,0.0,0.0,GOOGL,0.0026163741415021757,0.0026129573930419796,0.021267176005731397,94.715,97.43039999999999,112
2024-03-08 02:23:41.323735,91.28,99.03,97.24,98.17,49072279,0.0,0.0,GOOGL,0.06741328694139392,0.06523823278982378,0.026655951738287092,94.59100000000001,97.59019999999998,113
2024-03-11 02:23:41.323735,98.69,98.48,96.67,97.76,38145170,0.0,0.0,GOOGL,-0.004176428644188657,-0.004185174281144841,0.026598350837167866,94.4925,97.70139999999999,114
2024-03-12 02:23:41.323735,97.27,100.5,97.09,98.63,53804501,0.0,0.0,GOOGL,0.008899345335515507,0.00885997954261692,0.025128381072059953,94.62899999999999,97.762,115
2024-03-13 02:23:41.323735,98.44,100.33,98.1,98.64,68228293,0.0,0.0,GOOGL,0.0001013890297070219,0.00010138389018674048,0.025073257484072787,94.7235,97.8246,116
2024-03-14 02:23:41.323735,98.76,97.15,94.83,95.45,28228909,0.0,0.0,GOOGL,-0.03233982157339821,-0.03287430868433223,0.02610844802569682,94.62100000000001,97.7718,117
2024-03-15 02:23:41.323735,96.4,100.88,96.77,98.67,54841945,0.0,0.0,GOOGL,0.033734939759036076,0.033178398697318603,0.027225517122000505,94.674,97.76280000000001,118
2024-03-18 02:23:41.323735,100.2,101.18,100.15,100.81,50330525,0.0,0.0,GOOGL,0.0216884564710651,0.021456608196774803,0.027571820914715797,94.859,97.829,119
2024-03-19 02:23:41.323735,101.11,105.52,100.73,103.19,28644727,0.0,0.0,GOOGL,0.02360876897133224,0.02333439206177284,0.026390616035129332,95.3395,97.9216,120
2024-03-20 02:23:41.323735,103.1,101.93,98.13,100.57,57439909,0.0,0.0,GOOGL,-0.025390057176083003,-0.025717946671233987,0.027075258482479204,95.7355,97.87819999999999,121
2024-03-21 02:23:41.323735,100.83,106.81,102.72,104.78,36418425,0.0,0.0,GOOGL,0.04186139007656364,0.041008911523684674,0.02814601181097092,96.3785,97.91879999999999,122
2024-03-22 02:23:41.323735,105.25,101.48,99.17,100.45,49270059,0.0,0.0,GOOGL,-0.041324680282496695,-0.04220282271913028,0.02960147551997483,96.8955,97.78400000000002,123
2024-03-25 02:23:41.323735,100.29,104.29,101.37,102.42,24936339,0.0,0.0,GOOGL,0.01961174713787961,0.01942191477346089,0.02967507470422614,97.525,97.83460000000001,124
2024-03-26 02:23:41.323735,103.34,110.26,109.04,109.44,47575043,0.0,0.0,GOOGL,0.06854130052724083,0.06629444783983614,0.03271667117656399,98.45500000000001,97.9812,125
2024-03-27 02:23:41.323735,109.57,106.54,105.68,106.34,38387808,0.0,0.0,GOOGL,-0.028326023391812782,-0.028734945798047824,0.03229063541846161,98.9995,98.059,126
2024-03-28 02:23:41.323735,106.6,105.52,104.07,104.66,69342872,0.0,0.0,GOOGL,-0.01579838254654886,-0.015924507132130724,0.032653867331044306,99.43350000000001,98.1174,127
2024-03-29 02:23:41.323735,105.01,107.06,103.86,105.07,23418723,0.0,0.0,GOOGL,0.003917446971144711,0.003909793756622188,0.03264879153534777,99.85249999999999,98.1772,128
2024-04-01 02:23:41.323735,105.29,106.35,101.69,103.69,45116436,0.0,0.0,GOOGL,-0.013134101075473414,-0.013221116130497021,0.03287215283633996,100.20700000000001,98.3144,129
2024-04-02 02:23:41.323735,104.13,99.39,97.61,99.29,47505885,0.0,0.0,GOOGL,-0.042434178802198796,-0.04336081752468399,0.03219020975335875,100.5865,98.37280000000001,130
2024-04-03 02:23:41.323735,98.98,99.98,98.64,99.57,63500364,0.0,0.0,GOOGL,0.002820022157316915,0.002816053354490163,0.03217814845736651,100.9785,98.417,131
2024-04-04 02:23:41.323735,99.29,96.99,96.46,96.76,54457254,0.0,0.0,GOOGL,-0.028221351812794948,-0.02862722865816636,0.03300610219061409,101.21799999999999,98.32860000000001,132
2024-04-05 02:23:41.323735,96.22,99.31,97.39,98.11,60032740,0.0,0.0,GOOGL,0.013952046300123921,0.013855612433472842,0.02949777267070191,101.215,98.2924,133
2024-04-08 02:23:41.323735,98.32,97.09,95.48,95.72,66622957,0.0,0.0,GOOGL,-0.02436041178269288,-0.024662035135126853,0.030002801656055043,101.113,98.249,134
2024-04-09 02:23:41.323735,96.1,100.61,97.33,99.98,71732178,0.0,0.0,GOOGL,0.04450480568324289,0.043542902945251816,0.03161122462893858,101.18050000000001,98.3142,135
2024-04-10 02:23:41.323735,100.21,98.5,97.59,97.96,38832529,0.0,0.0,GOOGL,-0.02020404080816174,-0.02041093390145742,0.03197073323966401,101.14649999999999,98.29119999999999,136
2024-04-11 02:23:41.323735,98.78,99.47,96.82,97.23,52281362,0.0,0.0,GOOGL,-0.007452021233156247,-0.007479926262401145,0.031113025720139964,101.23549999999999,98.23440000000001,137
2024-04-12 02:23:41.323735,97.23,100.98,99.35,99.41,70406484,0.0,0.0,GOOGL,0.022421063457780388,0.02217340640248793,0.030592281587170672,101.27250000000001,98.24700000000001,138
2024-04-15 02:23:41.323735,99.74,97.25,95.1,96.27,79367067,0.0,0.0,GOOGL,-0.031586359521174945,-0.032095968434178584,0.030995760158238482,101.04549999999999,98.16860000000001,139
2024-04-16 02:23:41.323735,95.74,98.31,95.39,96.91,73371158,0.0,0.0,GOOGL,0.006647969253142261,0.006625968956583547,0.03049046510059685,100.73150000000001,98.096,140
2024-04-17 02:23:41.323735,96.72,101.13,99.45,100.12,42288035,0.0,0.0,GOOGL,0.03312351666494684,0.03258675381711476,0.031001463700895925,100.70899999999999,98.0352,141
2024-04-18 02:23:41.323735,100.47,97.01,96.03,96.22,31709991,0.0,0.0,GOOGL,-0.03895325609268885,-0.0397322302922659,0.03055280469880813,100.28099999999999,97.93180000000001,142
2024-04-19 02:23:41.323735,96.63,98.25,95.61,96.72,49363552,0.0,0.0,GOOGL,0.0051964248596965135,0.005182970035229572,0.029291468818885592,100.09450000000001,97.8532,143
2024-04-22 02:23:41.323735,96.58,98.61,96.82,97.38,64498487,0.0,0.0,GOOGL,0.006823821339950298,0.006800644448017539,0.02894419020236076,99.8425,97.80619999999999,144
2024-04-23 02:23:41.323735,97.34,100.56,98.17,99.21,49554144,0.0,0.0,GOOGL,0.018792359827479954,0.01861796490725624,0.02431970268563101,99.33099999999999,97.8724,145
2024-04-24 02:23:41.323735,98.46,97.66,95.05,96.32,48990851,0.0,0.0,GOOGL,-0.029130128011289225,-0.02956283410130024,0.024361595896157422,98.83,97.8638,146
2024-04-25 02:23:41.323735,96.15,95.33,92.36,93.32,70293825,0.0,0.0,GOOGL,-0.03114617940199338,-0.031641534407281714,0.024965374285313487,98.263,97.78020000000001,147
2024-04-26 02:23:41.323735,93.74,94.82,94.31,94.6,41684226,0.0,0.0,GOOGL,0.013716245177882502,0.013623028904603322,0.025252782640251846,97.73949999999999,97.72,148
2024-04-29 02:23:41.323735,94.88,96.37,93.26,95.38,71587680,0.0,0.0,GOOGL,0.00824524312896413,0.008211436812245764,0.025339623967705893,97.324,97.68539999999999,149
2024-04-30 02:23:41.323735,95.62,96.04,95.03,96.02,44408288,0.0,0.0,GOOGL,0.006710002096875556,0.0066875902327159075,0.023734333014632774,97.1605,97.7342,150
